TF	target
AC233950.1_FG002	GRMZM2G418575
AC233950.1_FG002	GRMZM2G418689
AC233950.1_FG002	GRMZM2G419782
AC233950.1_FG002	GRMZM2G419891
AC233950.1_FG002	GRMZM2G419953
AC233950.1_FG002	GRMZM2G419969
AC233950.1_FG002	GRMZM2G420469
AC233950.1_FG002	GRMZM2G420715
AC233950.1_FG002	GRMZM2G420910
AC233950.1_FG002	GRMZM2G420988
AC233950.1_FG002	GRMZM2G421033
AC233950.1_FG002	GRMZM2G421256
AC233950.1_FG002	GRMZM2G421279
AC233950.1_FG002	GRMZM2G421415
AC233950.1_FG002	GRMZM2G421604
AC233950.1_FG002	GRMZM2G421791
AC233950.1_FG002	GRMZM2G421829
AC233950.1_FG002	GRMZM2G421946
AC233950.1_FG002	GRMZM2G422464
AC233950.1_FG002	GRMZM2G422576
AC233950.1_FG002	GRMZM2G422641
AC233950.1_FG002	GRMZM2G423129
AC233950.1_FG002	GRMZM2G423137
AC233950.1_FG002	GRMZM2G423337
AC233950.1_FG002	GRMZM2G423456
AC233950.1_FG002	GRMZM2G423861
AC233950.1_FG002	GRMZM2G424348
AC233950.1_FG002	GRMZM2G425072
AC233950.1_FG002	GRMZM2G425206
AC233950.1_FG002	GRMZM2G425236
AC233950.1_FG002	GRMZM2G425482
AC233950.1_FG002	GRMZM2G425683
AC233950.1_FG002	GRMZM2G425728
AC233950.1_FG002	GRMZM2G425774
AC233950.1_FG002	GRMZM2G425863
AC233950.1_FG002	GRMZM2G426108
AC233950.1_FG002	GRMZM2G427529
AC233950.1_FG002	GRMZM2G427603
AC233950.1_FG002	GRMZM2G427618
AC233950.1_FG002	GRMZM2G427697
AC233950.1_FG002	GRMZM2G427805
AC233950.1_FG002	GRMZM2G428096
AC233950.1_FG002	GRMZM2G428179
AC233950.1_FG002	GRMZM2G428184
AC233950.1_FG002	GRMZM2G428216
AC233950.1_FG002	GRMZM2G429237
AC233950.1_FG002	GRMZM2G429540
AC233950.1_FG002	GRMZM2G429617
AC233950.1_FG002	GRMZM2G430039
AC233950.1_FG002	GRMZM2G430266
AC233950.1_FG002	GRMZM2G430500
AC233950.1_FG002	GRMZM2G430729
AC233950.1_FG002	GRMZM2G430871
AC233950.1_FG002	GRMZM2G431030
AC233950.1_FG002	GRMZM2G431309
AC233950.1_FG002	GRMZM2G431350
AC233950.1_FG002	GRMZM2G431714
AC233950.1_FG002	GRMZM2G431821
AC233950.1_FG002	GRMZM2G431856
AC233950.1_FG002	GRMZM2G432480
AC233950.1_FG002	GRMZM2G432642
AC233950.1_FG002	GRMZM2G432796
AC233950.1_FG002	GRMZM2G432900
AC233950.1_FG002	GRMZM2G432918
AC233950.1_FG002	GRMZM2G433137
AC233950.1_FG002	GRMZM2G433609
AC233950.1_FG002	GRMZM2G434425
AC233950.1_FG002	GRMZM2G434514
AC233950.1_FG002	GRMZM2G435001
AC233950.1_FG002	GRMZM2G435338
AC233950.1_FG002	GRMZM2G435445
AC233950.1_FG002	GRMZM2G435475
AC233950.1_FG002	GRMZM2G436226
AC233950.1_FG002	GRMZM2G436523
AC233950.1_FG002	GRMZM2G436593
AC233950.1_FG002	GRMZM2G436649
AC233950.1_FG002	GRMZM2G436707
AC233950.1_FG002	GRMZM2G436710
AC233950.1_FG002	GRMZM2G436804
AC233950.1_FG002	GRMZM2G436856
AC233950.1_FG002	GRMZM2G437460
AC233950.1_FG002	GRMZM2G438178
AC233950.1_FG002	GRMZM2G438202
AC233950.1_FG002	GRMZM2G438386
AC233950.1_FG002	GRMZM2G438438
AC233950.1_FG002	GRMZM2G438652
AC233950.1_FG002	GRMZM2G439168
AC233950.1_FG002	GRMZM2G439311
AC233950.1_FG002	GRMZM2G439773
AC233950.1_FG002	GRMZM2G440259
AC233950.1_FG002	GRMZM2G440363
AC233950.1_FG002	GRMZM2G440452
AC233950.1_FG002	GRMZM2G440949
AC233950.1_FG002	GRMZM2G441254
AC233950.1_FG002	GRMZM2G441325
AC233950.1_FG002	GRMZM2G441906
AC233950.1_FG002	GRMZM2G442000
AC233950.1_FG002	GRMZM2G442277
AC233950.1_FG002	GRMZM2G442523
AC233950.1_FG002	GRMZM2G442546
AC233950.1_FG002	GRMZM2G442763
AC233950.1_FG002	GRMZM2G442804
AC233950.1_FG002	GRMZM2G443121
AC233950.1_FG002	GRMZM2G443265
AC233950.1_FG002	GRMZM2G443728
AC233950.1_FG002	GRMZM2G443785
AC233950.1_FG002	GRMZM2G443843
AC233950.1_FG002	GRMZM2G443985
AC233950.1_FG002	GRMZM2G444743
AC233950.1_FG002	GRMZM2G444748
AC233950.1_FG002	GRMZM2G445201
AC233950.1_FG002	GRMZM2G445630
AC233950.1_FG002	GRMZM2G445634
AC233950.1_FG002	GRMZM2G445881
AC233950.1_FG002	GRMZM2G446220
AC233950.1_FG002	GRMZM2G447271
AC233950.1_FG002	GRMZM2G447455
AC233950.1_FG002	GRMZM2G447542
AC233950.1_FG002	GRMZM2G447857
AC233950.1_FG002	GRMZM2G448627
AC233950.1_FG002	GRMZM2G449160
AC233950.1_FG002	GRMZM2G449709
AC233950.1_FG002	GRMZM2G449796
AC233950.1_FG002	GRMZM2G450125
AC233950.1_FG002	GRMZM2G450153
AC233950.1_FG002	GRMZM2G450498
AC233950.1_FG002	GRMZM2G450920
AC233950.1_FG002	GRMZM2G451050
AC233950.1_FG002	GRMZM2G451308
AC233950.1_FG002	GRMZM2G451314
AC233950.1_FG002	GRMZM2G451374
AC233950.1_FG002	GRMZM2G451716
AC233950.1_FG002	GRMZM2G451769
AC233950.1_FG002	GRMZM2G452564
AC233950.1_FG002	GRMZM2G453111
AC233950.1_FG002	GRMZM2G453571
AC233950.1_FG002	GRMZM2G454514
AC233950.1_FG002	GRMZM2G455075
AC233950.1_FG002	GRMZM2G455557
AC233950.1_FG002	GRMZM2G455587
AC233950.1_FG002	GRMZM2G455642
AC233950.1_FG002	GRMZM2G455809
AC233950.1_FG002	GRMZM2G455828
AC233950.1_FG002	GRMZM2G456123
AC233950.1_FG002	GRMZM2G456132
AC233950.1_FG002	GRMZM2G456487
AC233950.1_FG002	GRMZM2G456644
AC233950.1_FG002	GRMZM2G457346
AC233950.1_FG002	GRMZM2G457370
AC233950.1_FG002	GRMZM2G457411
AC233950.1_FG002	GRMZM2G457889
AC233950.1_FG002	GRMZM2G458159
AC233950.1_FG002	GRMZM2G459052
AC233950.1_FG002	GRMZM2G459110
AC233950.1_FG002	GRMZM2G459391
AC233950.1_FG002	GRMZM2G459474
AC233950.1_FG002	GRMZM2G460544
AC233950.1_FG002	GRMZM2G460566
AC233950.1_FG002	GRMZM2G460571
AC233950.1_FG002	GRMZM2G460576
AC233950.1_FG002	GRMZM2G460581
AC233950.1_FG002	GRMZM2G462711
AC233950.1_FG002	GRMZM2G462717
AC233950.1_FG002	GRMZM2G462803
AC233950.1_FG002	GRMZM2G463167
AC233950.1_FG002	GRMZM2G463415
AC233950.1_FG002	GRMZM2G463904
AC233950.1_FG002	GRMZM2G464985
AC233950.1_FG002	GRMZM2G465091
AC233950.1_FG002	GRMZM2G465133
AC233950.1_FG002	GRMZM2G465165
AC233950.1_FG002	GRMZM2G465169
AC233950.1_FG002	GRMZM2G465333
AC233950.1_FG002	GRMZM2G465383
AC233950.1_FG002	GRMZM2G465595
AC233950.1_FG002	GRMZM2G465680
AC233950.1_FG002	GRMZM2G466281
AC233950.1_FG002	GRMZM2G466394
AC233950.1_FG002	GRMZM2G466984
AC233950.1_FG002	GRMZM2G467007
AC233950.1_FG002	GRMZM2G467263
AC233950.1_FG002	GRMZM2G467435
AC233950.1_FG002	GRMZM2G467756
AC233950.1_FG002	GRMZM2G468479
AC233950.1_FG002	GRMZM2G468535
AC233950.1_FG002	GRMZM2G468585
AC233950.1_FG002	GRMZM2G468693
AC233950.1_FG002	GRMZM2G468799
AC233950.1_FG002	GRMZM2G469323
AC233950.1_FG002	GRMZM2G469409
AC233950.1_FG002	GRMZM2G469477
AC233950.1_FG002	GRMZM2G469673
AC233950.1_FG002	GRMZM2G470048
AC233950.1_FG002	GRMZM2G470075
AC233950.1_FG002	GRMZM2G470103
AC233950.1_FG002	GRMZM2G470382
AC233950.1_FG002	GRMZM2G470422
AC233950.1_FG002	GRMZM2G470438
AC233950.1_FG002	GRMZM2G470817
AC233950.1_FG002	GRMZM2G471304
AC233950.1_FG002	GRMZM2G471517
AC233950.1_FG002	GRMZM2G471733
AC233950.1_FG002	GRMZM2G472171
AC233950.1_FG002	GRMZM2G472226
AC233950.1_FG002	GRMZM2G472236
AC233950.1_FG002	GRMZM2G472266
AC233950.1_FG002	GRMZM2G473016
AC233950.1_FG002	GRMZM2G473111
AC233950.1_FG002	GRMZM2G473152
AC233950.1_FG002	GRMZM2G473709
AC233950.1_FG002	GRMZM2G473976
AC233950.1_FG002	GRMZM2G474076
AC233950.1_FG002	GRMZM2G474258
AC233950.1_FG002	GRMZM2G474546
AC233950.1_FG002	GRMZM2G475017
AC233950.1_FG002	GRMZM2G475289
AC233950.1_FG002	GRMZM2G475296
AC233950.1_FG002	GRMZM2G475702
AC233950.1_FG002	GRMZM2G475882
AC233950.1_FG002	GRMZM2G475884
AC233950.1_FG002	GRMZM2G475994
AC233950.1_FG002	GRMZM2G476009
AC233950.1_FG002	GRMZM2G476040
AC233950.1_FG002	GRMZM2G476323
AC233950.1_FG002	GRMZM2G476538
AC233950.1_FG002	GRMZM2G476685
AC233950.1_FG002	GRMZM2G476914
AC233950.1_FG002	GRMZM2G476933
AC233950.1_FG002	GRMZM2G477139
AC233950.1_FG002	GRMZM2G477205
AC233950.1_FG002	GRMZM2G477236
AC233950.1_FG002	GRMZM2G477325
AC233950.1_FG002	GRMZM2G477340
AC233950.1_FG002	GRMZM2G478238
AC233950.1_FG002	GRMZM2G478417
AC233950.1_FG002	GRMZM2G478553
AC233950.1_FG002	GRMZM2G478714
AC233950.1_FG002	GRMZM2G479260
AC233950.1_FG002	GRMZM2G479703
AC233950.1_FG002	GRMZM2G479760
AC233950.1_FG002	GRMZM2G479987
AC233950.1_FG002	GRMZM2G480074
AC233950.1_FG002	GRMZM2G480282
AC233950.1_FG002	GRMZM2G480364
AC233950.1_FG002	GRMZM2G480607
AC233950.1_FG002	GRMZM2G480686
AC233950.1_FG002	GRMZM2G480687
AC233950.1_FG002	GRMZM2G480698
AC233950.1_FG002	GRMZM2G481005
AC233950.1_FG002	GRMZM2G481261
AC233950.1_FG002	GRMZM2G481799
AC233950.1_FG002	GRMZM2G481843
AC233950.1_FG002	GRMZM2G482046
AC233950.1_FG002	GRMZM2G482256
AC233950.1_FG002	GRMZM2G482946
AC233950.1_FG002	GRMZM2G483501
AC233950.1_FG002	GRMZM2G483975
AC233950.1_FG002	GRMZM2G485898
AC233950.1_FG002	GRMZM2G487036
AC233950.1_FG002	GRMZM2G489627
AC233950.1_FG002	GRMZM2G492156
AC233950.1_FG002	GRMZM2G493160
AC233950.1_FG002	GRMZM2G493395
AC233950.1_FG002	GRMZM2G494600
AC233950.1_FG002	GRMZM2G496350
AC233950.1_FG002	GRMZM2G497131
AC233950.1_FG002	GRMZM2G498656
AC233950.1_FG002	GRMZM2G502452
AC233950.1_FG002	GRMZM2G502940
AC233950.1_FG002	GRMZM2G508530
AC233950.1_FG002	GRMZM2G513713
AC233950.1_FG002	GRMZM2G515874
AC233950.1_FG002	GRMZM2G522776
AC233950.1_FG002	GRMZM2G527028
AC233950.1_FG002	GRMZM2G527074
AC233950.1_FG002	GRMZM2G527256
AC233950.1_FG002	GRMZM2G529003
AC233950.1_FG002	GRMZM2G531230
AC233950.1_FG002	GRMZM2G531719
AC233950.1_FG002	GRMZM2G534096
AC233950.1_FG002	GRMZM2G535148
AC233950.1_FG002	GRMZM2G538064
AC233950.1_FG002	GRMZM2G539790
AC233950.1_FG002	GRMZM2G542272
AC233950.1_FG002	GRMZM2G546175
AC233950.1_FG002	GRMZM2G552966
AC233950.1_FG002	GRMZM2G556667
AC233950.1_FG002	GRMZM2G562929
AC233950.1_FG002	GRMZM2G565441
AC233950.1_FG002	GRMZM2G570035
AC233950.1_FG002	GRMZM2G571316
AC233950.1_FG002	GRMZM2G571844
AC233950.1_FG002	GRMZM2G575566
AC233950.1_FG002	GRMZM2G576497
AC233950.1_FG002	GRMZM2G576752
AC233950.1_FG002	GRMZM2G579057
AC233950.1_FG002	GRMZM2G589424
AC233950.1_FG002	GRMZM2G589470
AC233950.1_FG002	GRMZM2G589579
AC233950.1_FG002	GRMZM2G590333
AC233950.1_FG002	GRMZM2G591605
AC233950.1_FG002	GRMZM2G700034
AC233950.1_FG002	GRMZM2G700200
AC233950.1_FG002	GRMZM2G700337
AC233950.1_FG002	GRMZM2G700448
AC233950.1_FG002	GRMZM2G700585
AC233950.1_FG002	GRMZM2G700599
AC233950.1_FG002	GRMZM2G700757
AC233950.1_FG002	GRMZM2G700808
AC233950.1_FG002	GRMZM2G700897
AC233950.1_FG002	GRMZM2G700901
AC233950.1_FG002	GRMZM2G700998
AC233950.1_FG002	GRMZM2G701058
AC233950.1_FG002	GRMZM2G701144
AC233950.1_FG002	GRMZM2G701150
AC233950.1_FG002	GRMZM2G701206
AC233950.1_FG002	GRMZM2G701207
AC233950.1_FG002	GRMZM2G701218
AC233950.1_FG002	GRMZM2G701221
AC233950.1_FG002	GRMZM2G701269
AC233950.1_FG002	GRMZM2G701389
AC233950.1_FG002	GRMZM2G701448
AC233950.1_FG002	GRMZM2G701861
AC233950.1_FG002	GRMZM2G701979
AC233950.1_FG002	GRMZM2G702036
AC233950.1_FG002	GRMZM2G702070
AC233950.1_FG002	GRMZM2G702112
AC233950.1_FG002	GRMZM2G702119
AC233950.1_FG002	GRMZM2G702159
AC233950.1_FG002	GRMZM2G702221
AC233950.1_FG002	GRMZM2G702402
AC233950.1_FG002	GRMZM2G702578
AC233950.1_FG002	GRMZM2G702579
AC233950.1_FG002	GRMZM2G702888
AC233950.1_FG002	GRMZM2G702948
AC233950.1_FG002	GRMZM2G703002
AC233950.1_FG002	GRMZM2G703021
AC233950.1_FG002	GRMZM2G703080
AC233950.1_FG002	GRMZM2G703370
AC233950.1_FG002	GRMZM2G703371
AC233950.1_FG002	GRMZM2G703373
AC233950.1_FG002	GRMZM2G703444
AC233950.1_FG002	GRMZM2G703445
AC233950.1_FG002	GRMZM2G703514
AC233950.1_FG002	GRMZM2G703540
AC233950.1_FG002	GRMZM2G703981
AC233950.1_FG002	GRMZM2G704021
AC233950.1_FG002	GRMZM2G704124
AC233950.1_FG002	GRMZM2G704475
AC233950.1_FG002	GRMZM5G800014
AC233950.1_FG002	GRMZM5G800211
AC233950.1_FG002	GRMZM5G800975
AC233950.1_FG002	GRMZM5G801004
AC233950.1_FG002	GRMZM5G801031
AC233950.1_FG002	GRMZM5G801436
AC233950.1_FG002	GRMZM5G801531
AC233950.1_FG002	GRMZM5G801627
AC233950.1_FG002	GRMZM5G802115
AC233950.1_FG002	GRMZM5G803308
AC233950.1_FG002	GRMZM5G803404
AC233950.1_FG002	GRMZM5G805026
AC233950.1_FG002	GRMZM5G805485
AC233950.1_FG002	GRMZM5G805685
AC233950.1_FG002	GRMZM5G806449
AC233950.1_FG002	GRMZM5G806622
AC233950.1_FG002	GRMZM5G806638
AC233950.1_FG002	GRMZM5G806784
AC233950.1_FG002	GRMZM5G806833
AC233950.1_FG002	GRMZM5G807019
AC233950.1_FG002	GRMZM5G807110
AC233950.1_FG002	GRMZM5G807346
AC233950.1_FG002	GRMZM5G807350
AC233950.1_FG002	GRMZM5G807890
AC233950.1_FG002	GRMZM5G809195
AC233950.1_FG002	GRMZM5G811176
AC233950.1_FG002	GRMZM5G811633
AC233950.1_FG002	GRMZM5G812272
AC233950.1_FG002	GRMZM5G812555
AC233950.1_FG002	GRMZM5G812660
AC233950.1_FG002	GRMZM5G812774
AC233950.1_FG002	GRMZM5G813055
AC233950.1_FG002	GRMZM5G813470
AC233950.1_FG002	GRMZM5G813532
AC233950.1_FG002	GRMZM5G813627
AC233950.1_FG002	GRMZM5G814035
AC233950.1_FG002	GRMZM5G814101
AC233950.1_FG002	GRMZM5G814279
AC233950.1_FG002	GRMZM5G814481
AC233950.1_FG002	GRMZM5G814771
AC233950.1_FG002	GRMZM5G814787
AC233950.1_FG002	GRMZM5G814981
AC233950.1_FG002	GRMZM5G816110
AC233950.1_FG002	GRMZM5G816314
AC233950.1_FG002	GRMZM5G816386
AC233950.1_FG002	GRMZM5G816457
AC233950.1_FG002	GRMZM5G816545
AC233950.1_FG002	GRMZM5G816636
AC233950.1_FG002	GRMZM5G817173
AC233950.1_FG002	GRMZM5G817559
AC233950.1_FG002	GRMZM5G817625
AC233950.1_FG002	GRMZM5G817948
AC233950.1_FG002	GRMZM5G818101
AC233950.1_FG002	GRMZM5G818347
AC233950.1_FG002	GRMZM5G818514
AC233950.1_FG002	GRMZM5G819320
AC233950.1_FG002	GRMZM5G820122
AC233950.1_FG002	GRMZM5G820401
AC233950.1_FG002	GRMZM5G820832
AC233950.1_FG002	GRMZM5G820912
AC233950.1_FG002	GRMZM5G821024
AC233950.1_FG002	GRMZM5G821139
AC233950.1_FG002	GRMZM5G821267
AC233950.1_FG002	GRMZM5G822098
AC233950.1_FG002	GRMZM5G822237
AC233950.1_FG002	GRMZM5G822842
AC233950.1_FG002	GRMZM5G822888
AC233950.1_FG002	GRMZM5G823318
AC233950.1_FG002	GRMZM5G823696
AC233950.1_FG002	GRMZM5G824062
AC233950.1_FG002	GRMZM5G824534
AC233950.1_FG002	GRMZM5G824600
AC233950.1_FG002	GRMZM5G824920
AC233950.1_FG002	GRMZM5G824938
AC233950.1_FG002	GRMZM5G825025
AC233950.1_FG002	GRMZM5G825321
AC233950.1_FG002	GRMZM5G825512
AC233950.1_FG002	GRMZM5G826911
AC233950.1_FG002	GRMZM5G827575
AC233950.1_FG002	GRMZM5G828182
AC233950.1_FG002	GRMZM5G828487
AC233950.1_FG002	GRMZM5G828987
AC233950.1_FG002	GRMZM5G829103
AC233950.1_FG002	GRMZM5G829304
AC233950.1_FG002	GRMZM5G829897
AC233950.1_FG002	GRMZM5G829967
AC233950.1_FG002	GRMZM5G830293
AC233950.1_FG002	GRMZM5G831025
AC233950.1_FG002	GRMZM5G831102
AC233950.1_FG002	GRMZM5G831200
AC233950.1_FG002	GRMZM5G831224
AC233950.1_FG002	GRMZM5G831577
AC233950.1_FG002	GRMZM5G831843
AC233950.1_FG002	GRMZM5G832229
AC233950.1_FG002	GRMZM5G832375
AC233950.1_FG002	GRMZM5G833660
AC233950.1_FG002	GRMZM5G833760
AC233950.1_FG002	GRMZM5G833774
AC233950.1_FG002	GRMZM5G833854
AC233950.1_FG002	GRMZM5G834076
AC233950.1_FG002	GRMZM5G834205
AC233950.1_FG002	GRMZM5G834354
AC233950.1_FG002	GRMZM5G834758
AC233950.1_FG002	GRMZM5G835323
AC233950.1_FG002	GRMZM5G835629
AC233950.1_FG002	GRMZM5G835677
AC233950.1_FG002	GRMZM5G835903
AC233950.1_FG002	GRMZM5G836767
AC233950.1_FG002	GRMZM5G836990
AC233950.1_FG002	GRMZM5G837018
AC233950.1_FG002	GRMZM5G838098
AC233950.1_FG002	GRMZM5G838828
AC233950.1_FG002	GRMZM5G839017
AC233950.1_FG002	GRMZM5G839512
AC233950.1_FG002	GRMZM5G839763
AC233950.1_FG002	GRMZM5G840726
AC233950.1_FG002	GRMZM5G840928
AC233950.1_FG002	GRMZM5G841684
AC233950.1_FG002	GRMZM5G841757
AC233950.1_FG002	GRMZM5G842019
AC233950.1_FG002	GRMZM5G842058
AC233950.1_FG002	GRMZM5G842508
AC233950.1_FG002	GRMZM5G842686
AC233950.1_FG002	GRMZM5G842855
AC233950.1_FG002	GRMZM5G843157
AC233950.1_FG002	GRMZM5G843555
AC233950.1_FG002	GRMZM5G843748
AC233950.1_FG002	GRMZM5G843914
AC233950.1_FG002	GRMZM5G844173
AC233950.1_FG002	GRMZM5G844562
AC233950.1_FG002	GRMZM5G844894
AC233950.1_FG002	GRMZM5G845366
AC233950.1_FG002	GRMZM5G845601
AC233950.1_FG002	GRMZM5G846082
AC233950.1_FG002	GRMZM5G846097
AC233950.1_FG002	GRMZM5G846165
AC233950.1_FG002	GRMZM5G847358
AC233950.1_FG002	GRMZM5G847466
AC233950.1_FG002	GRMZM5G847982
AC233950.1_FG002	GRMZM5G848602
AC233950.1_FG002	GRMZM5G849149
AC233950.1_FG002	GRMZM5G849473
AC233950.1_FG002	GRMZM5G850092
AC233950.1_FG002	GRMZM5G850455
AC233950.1_FG002	GRMZM5G851485
AC233950.1_FG002	GRMZM5G852338
AC233950.1_FG002	GRMZM5G852502
AC233950.1_FG002	GRMZM5G852801
AC233950.1_FG002	GRMZM5G853245
AC233950.1_FG002	GRMZM5G853513
AC233950.1_FG002	GRMZM5G853988
AC233950.1_FG002	GRMZM5G854210
AC233950.1_FG002	GRMZM5G854473
AC233950.1_FG002	GRMZM5G855311
AC233950.1_FG002	GRMZM5G855396
AC233950.1_FG002	GRMZM5G855891
AC233950.1_FG002	GRMZM5G856201
AC233950.1_FG002	GRMZM5G856297
AC233950.1_FG002	GRMZM5G856738
AC233950.1_FG002	GRMZM5G856881
AC233950.1_FG002	GRMZM5G856943
AC233950.1_FG002	GRMZM5G857140
AC233950.1_FG002	GRMZM5G857303
AC233950.1_FG002	GRMZM5G857641
AC233950.1_FG002	GRMZM5G857701
AC233950.1_FG002	GRMZM5G857810
AC233950.1_FG002	GRMZM5G858094
AC233950.1_FG002	GRMZM5G858249
AC233950.1_FG002	GRMZM5G860235
AC233950.1_FG002	GRMZM5G860938
AC233950.1_FG002	GRMZM5G861082
AC233950.1_FG002	GRMZM5G862109
AC233950.1_FG002	GRMZM5G862219
AC233950.1_FG002	GRMZM5G862623
AC233950.1_FG002	GRMZM5G862956
AC233950.1_FG002	GRMZM5G863420
AC233950.1_FG002	GRMZM5G863645
AC233950.1_FG002	GRMZM5G864335
AC233950.1_FG002	GRMZM5G865151
AC233950.1_FG002	GRMZM5G866099
AC233950.1_FG002	GRMZM5G866121
AC233950.1_FG002	GRMZM5G866310
AC233950.1_FG002	GRMZM5G866678
AC233950.1_FG002	GRMZM5G866861
AC233950.1_FG002	GRMZM5G866884
AC233950.1_FG002	GRMZM5G866954
AC233950.1_FG002	GRMZM5G867030
AC233950.1_FG002	GRMZM5G867121
AC233950.1_FG002	GRMZM5G867518
AC233950.1_FG002	GRMZM5G867918
AC233950.1_FG002	GRMZM5G868354
AC233950.1_FG002	GRMZM5G868433
AC233950.1_FG002	GRMZM5G868647
AC233950.1_FG002	GRMZM5G868730
AC233950.1_FG002	GRMZM5G868875
AC233950.1_FG002	GRMZM5G869286
AC233950.1_FG002	GRMZM5G869788
AC233950.1_FG002	GRMZM5G869840
AC233950.1_FG002	GRMZM5G869917
AC233950.1_FG002	GRMZM5G870160
AC233950.1_FG002	GRMZM5G871093
AC233950.1_FG002	GRMZM5G871143
AC233950.1_FG002	GRMZM5G871336
AC233950.1_FG002	GRMZM5G871345
AC233950.1_FG002	GRMZM5G871457
AC233950.1_FG002	GRMZM5G871520
AC233950.1_FG002	GRMZM5G871861
AC233950.1_FG002	GRMZM5G871910
AC233950.1_FG002	GRMZM5G872070
AC233950.1_FG002	GRMZM5G872254
AC233950.1_FG002	GRMZM5G872373
AC233950.1_FG002	GRMZM5G872392
AC233950.1_FG002	GRMZM5G872399
AC233950.1_FG002	GRMZM5G873286
AC233950.1_FG002	GRMZM5G873359
AC233950.1_FG002	GRMZM5G873455
AC233950.1_FG002	GRMZM5G873635
AC233950.1_FG002	GRMZM5G874163
AC233950.1_FG002	GRMZM5G874270
AC233950.1_FG002	GRMZM5G874568
AC233950.1_FG002	GRMZM5G875864
AC233950.1_FG002	GRMZM5G876898
AC233950.1_FG002	GRMZM5G877788
AC233950.1_FG002	GRMZM5G877985
AC233950.1_FG002	GRMZM5G878008
AC233950.1_FG002	GRMZM5G878379
AC233950.1_FG002	GRMZM5G878530
AC233950.1_FG002	GRMZM5G878732
AC233950.1_FG002	GRMZM5G879116
AC233950.1_FG002	GRMZM5G879278
AC233950.1_FG002	GRMZM5G879527
AC233950.1_FG002	GRMZM5G879570
AC233950.1_FG002	GRMZM5G879665
AC233950.1_FG002	GRMZM5G879749
AC233950.1_FG002	GRMZM5G880028
AC233950.1_FG002	GRMZM5G881066
AC233950.1_FG002	GRMZM5G881387
AC233950.1_FG002	GRMZM5G881464
AC233950.1_FG002	GRMZM5G882418
AC233950.1_FG002	GRMZM5G882680
AC233950.1_FG002	GRMZM5G882708
AC233950.1_FG002	GRMZM5G884137
AC233950.1_FG002	GRMZM5G884914
AC233950.1_FG002	GRMZM5G885425
AC233950.1_FG002	GRMZM5G886335
AC233950.1_FG002	GRMZM5G886547
AC233950.1_FG002	GRMZM5G887216
AC233950.1_FG002	GRMZM5G887803
AC233950.1_FG002	GRMZM5G887890
AC233950.1_FG002	GRMZM5G888196
AC233950.1_FG002	GRMZM5G889719
AC233950.1_FG002	GRMZM5G890190
AC233950.1_FG002	GRMZM5G890636
AC233950.1_FG002	GRMZM5G891159
AC233950.1_FG002	GRMZM5G891196
AC233950.1_FG002	GRMZM5G891266
AC233950.1_FG002	GRMZM5G891558
AC233950.1_FG002	GRMZM5G891739
AC233950.1_FG002	GRMZM5G892094
AC233950.1_FG002	GRMZM5G892361
AC233950.1_FG002	GRMZM5G892758
AC233950.1_FG002	GRMZM5G893117
AC233950.1_FG002	GRMZM5G893547
AC233950.1_FG002	GRMZM5G893630
AC233950.1_FG002	GRMZM5G894518
AC233950.1_FG002	GRMZM5G896337
AC233950.1_FG002	GRMZM5G896832
AC233950.1_FG002	GRMZM5G896916
AC233950.1_FG002	GRMZM5G897067
AC233950.1_FG002	GRMZM5G897818
AC233950.1_FG002	GRMZM5G897944
AC233950.1_FG002	GRMZM5G897980
AC233950.1_FG002	GRMZM5G897988
AC233950.1_FG002	GRMZM5G898740
AC233950.1_FG002	GRMZM5G898755
AC233950.1_FG002	GRMZM5G899512
AC233950.1_FG002	GRMZM5G899851
AC233950.1_FG002	GRMZM6G041832
AC233950.1_FG002	GRMZM6G287292
AC233950.1_FG002	GRMZM6G399977
AC233950.1_FG002	GRMZM6G578655
AC233950.1_FG002	GRMZM6G768049
AC233950.1_FG002	GRMZM6G791392
AC233950.1_FG002	GRMZM6G859365
AC233950.1_FG002	GRMZM6G961377
AC233950.1_FG002	GRMZM6G986387
GRMZM2G017087	GRMZM2G010306
GRMZM2G017087	GRMZM2G010991
GRMZM2G017087	GRMZM2G017536
GRMZM2G017087	GRMZM2G021339
GRMZM2G017087	GRMZM2G022619
GRMZM2G017087	GRMZM2G032496
GRMZM2G017087	GRMZM2G047255
GRMZM2G017087	GRMZM2G049798
GRMZM2G017087	GRMZM2G054013
GRMZM2G017087	GRMZM2G063617
GRMZM2G017087	GRMZM2G074898
GRMZM2G017087	GRMZM2G077181
GRMZM2G017087	GRMZM2G078275
GRMZM2G017087	GRMZM2G080054
GRMZM2G017087	GRMZM2G099295
GRMZM2G017087	GRMZM2G102356
GRMZM2G017087	GRMZM2G107654
GRMZM2G017087	GRMZM2G114672
GRMZM2G017087	GRMZM2G116292
GRMZM2G017087	GRMZM2G117582
GRMZM2G017087	GRMZM2G123714
GRMZM2G017087	GRMZM2G126732
GRMZM2G017087	GRMZM2G129913
GRMZM2G017087	GRMZM2G132623
GRMZM2G017087	GRMZM2G136283
GRMZM2G017087	GRMZM2G136859
GRMZM2G017087	GRMZM2G136895
GRMZM2G017087	GRMZM2G150058
GRMZM2G017087	GRMZM2G152891
GRMZM2G017087	GRMZM2G156068
GRMZM2G017087	GRMZM2G168252
GRMZM2G017087	GRMZM2G169539
GRMZM2G017087	GRMZM2G172932
